zAbs,zMes,Ka,Kb,La,Lb,Ll,Ma,Mb
Yb,Lu,0,0,167,118,0,5813,5396
Yb,Hf,0,0,153,278,0,5284,4878
Yb,Ta,0,0,141,255,0,4791,4407
Yb,W,0,0,130,234,0,4349,3983
Yb,Re,0,0,120,295,0,3937,3599
Yb,Os,0,0,111,271,0,3578,4037
Yb,Ir,0,0,267,290,0,4026,3646
Yb,Pt,0,0,249,266,0,3660,3316
Yb,Au,0,0,232,245,0,3333,3379
Yb,Hg,0,0,296,225,0,3420,3074
Yb,Tl,0,0,276,207,0,3118,2803
Yb,Pb,0,0,301,191,0,2855,2791
Yb,Bi,0,0,281,176,0,2840,2598
Yb,Po,0,0,263,162,0,0,0
Yb,At,0,0,246,149,0,0,0
Yb,Rn,0,0,230,137,0,0,0
Yb,Fr,0,0,215,127,0,0,0
Yb,Ra,0,0,202,117,0,0,0
Yb,Ac,0,0,189,108,0,0,0
Yb,Th,0,0,177,99,0,1779,1590
Yb,Pa,0,0,167,92,0,1667,1485
Yb,U,0,0,156,85,0,1561,1385
Lu,H,0,0,0,0,0,0,0
Lu,He,0,0,0,0,0,0,0
Lu,Li,0,0,0,0,0,0,0
Lu,Be,1159,0,0,0,0,0,0
Lu,B,18206,0,0,0,0,0,0
Lu,C,16246,0,0,0,0,0,0
Lu,N,12980,0,0,0,0,0,0
Lu,O,9920,0,0,0,0,0,0
Lu,F,6828,0,0,0,0,0,0
Lu,Ne,4617,0,0,0,0,0,0
Lu,Na,3143,2973,0,0,0,0,0
Lu,Mg,2173,2015,0,0,0,0,0
Lu,Al,1537,1398,0,0,0,0,0
Lu,Si,4836,4207,0,0,0,0,0
Lu,P,3287,3467,0,0,0,0,0
Lu,S,3169,2653,0,0,0,0,0
Lu,Cl,2491,2129,0,0,0,0,0
Lu,Ar,1906,1602,0,0,0,0,0
Lu,K,1467,1214,0,0,0,0,0
Lu,Ca,1135,927,14328,14328,0,0,0
Lu,Sc,884,712,12906,12785,0,0,0
Lu,Ti,693,552,11628,11505,0,0,0
Lu,V,547,432,10267,10068,0,0,0
Lu,Cr,434,341,8807,8591,0,0,0
Lu,Mn,348,271,7521,7305,0,0,0
Lu,Fe,281,217,6388,6181,0,0,0
Lu,Co,228,175,5422,5242,0,0,0
Lu,Ni,186,143,4587,4424,0,0,0
Lu,Cu,153,117,3900,3746,0,0,0
Lu,Zn,127,250,3319,3178,0,0,0
Lu,Ga,272,210,2831,2699,0,0,0
Lu,Ge,230,282,2422,2300,0,0,0
Lu,As,269,239,2079,1968,0,0,0
Lu,Se,267,203,1793,1691,0,0,0
Lu,Br,229,173,1552,1457,0,0,0
Lu,Kr,197,149,1346,1691,0,0,0
Lu,Rb,170,128,5172,4752,0,0,0
Lu,Sr,147,110,4387,3997,0,0,0
Lu,Y,128,95,3721,3367,0,0,0
Lu,Zr,111,83,3930,3534,0,0,0
Lu,Nb,97,72,3351,2997,0,0,0
Lu,Mo,85,63,3225,2866,0,0,0
Lu,Tc,75,55,2774,2674,0,0,0
Lu,Ru,66,48,2625,2369,0,0,0
Lu,Rh,58,43,2342,2099,0,0,0
Lu,Pd,51,38,2091,1860,0,0,0
Lu,Ag,46,33,1869,1650,0,0,0
Lu,Cd,41,30,1671,1464,0,0,0
Lu,In,36,26,1496,1301,0,0,0
Lu,Sn,32,24,1340,1157,0,0,0
Lu,Sb,29,21,1202,1029,0,0,0
Lu,Te,26,19,1080,917,0,0,0
Lu,I,23,0,970,818,0,0,0
Lu,Xe,21,0,874,0,0,0,0
Lu,Cs,19,0,787,652,0,0,0
Lu,Ba,0,0,710,583,0,0,0
Lu,La,0,0,641,522,0,4779,4568
Lu,Ce,0,0,580,468,0,4296,4129
Lu,Pr,0,0,524,419,0,3908,3746
Lu,Nd,0,0,475,377,0,3545,3416
Lu,Pm,0,0,431,338,0,0,0
Lu,Sm,0,0,392,305,0,2920,2821
Lu,Eu,0,0,356,275,0,2671,2571
Lu,Gd,0,0,325,248,0,2434,2339
Lu,Tb,0,0,296,224,0,2223,2132
Lu,Dy,0,0,270,202,0,2043,1944
Lu,Ho,0,0,247,183,0,1878,1782
Lu,Er,0,0,226,166,0,1723,1634
Lu,Tm,0,0,207,150,0,1591,1503
Lu,Yb,0,0,190,136,0,1467,1378
Lu,Lu,0,0,175,124,0,1355,1706
Lu,Hf,0,0,161,113,0,5553,5142
Lu,Ta,0,0,148,265,0,5052,4656
Lu,W,0,0,137,243,0,4595,4214
Lu,Re,0,0,126,223,0,4166,3810
Lu,Os,0,0,117,281,0,3789,3450
Lu,Ir,0,0,108,258,0,3441,3869
Lu,Pt,0,0,258,277,0,3884,3520
Lu,Au,0,0,241,254,0,3538,3193
Lu,Hg,0,0,225,234,0,3233,3264
Lu,Tl,0,0,210,215,0,3311,2976
Lu,Pb,0,0,268,198,0,3031,2716
Lu,Bi,0,0,250,183,0,2777,2699
Lu,Po,0,0,273,168,0,0,0
Lu,At,0,0,255,155,0,0,0
Lu,Rn,0,0,239,143,0,0,0
Lu,Fr,0,0,224,132,0,0,0
Lu,Ra,0,0,210,122,0,0,0
Lu,Ac,0,0,197,112,0,0,0
Lu,Th,0,0,185,104,0,1852,1656
Lu,Pa,0,0,173,96,0,1736,1547
Lu,U,0,0,163,88,0,1626,1444
Hf,H,0,0,0,0,0,0,0
Hf,He,0,0,0,0,0,0,0
Hf,Li,0,0,0,0,0,0,0
Hf,Be,-2658,0,0,0,0,0,0
Hf,B,17905,0,0,0,0,0,0
Hf,C,16326,0,0,0,0,0,0
Hf,N,13077,0,0,0,0,0,0
Hf,O,10336,0,0,0,0,0,0
Hf,F,7097,0,0,0,0,0,0
Hf,Ne,4818,0,0,0,0,0,0
Hf,Na,3284,3107,0,0,0,0,0
Hf,Mg,2269,2103,0,0,0,0,0
Hf,Al,1601,1456,0,0,0,0,0
Hf,Si,5037,4400,0,0,0,0,0
Hf,P,3447,3643,0,0,0,0,0
Hf,S,2966,2789,0,0,0,0,0
Hf,Cl,2564,2194,0,0,0,0,0
Hf,Ar,1965,1653,0,0,0,0,0
Hf,K,1514,1254,0,0,0,0,0
Hf,Ca,1173,958,14433,14433,0,0,0
Hf,Sc,914,737,13003,12881,0,0,0
Hf,Ti,717,572,11708,11584,0,0,0
Hf,V,566,448,10577,10438,0,0,0
Hf,Cr,450,353,9115,8896,0,0,0
Hf,Mn,361,281,7807,7586,0,0,0
Hf,Fe,291,225,6646,6433,0,0,0
Hf,Co,236,182,5651,5465,0,0,0
Hf,Ni,193,148,4787,4618,0,0,0
Hf,Cu,159,121,4073,3913,0,0,0
Hf,Zn,132,257,3468,3321,0,0,0
Hf,Ga,110,216,2958,2820,0,0,0
Hf,Ge,237,249,2530,2402,0,0,0
Hf,As,202,246,2170,2054,0,0,0
Hf,Se,236,209,1870,1764,0,0,0
Hf,Br,236,179,1617,1518,0,0,0
Hf,Kr,203,153,1401,1312,0,0,0
Hf,Rb,175,132,1674,4953,0,0,0
Hf,Sr,152,114,4584,4184,0,0,0
Hf,Y,132,98,3899,3531,0,0,0
Hf,Zr,115,85,3322,3713,0,0,0
Hf,Nb,100,74,3521,3151,0,0,0
Hf,Mo,88,65,3018,3013,0,0,0
Hf,Tc,77,57,2916,2577,0,0,0
Hf,Ru,68,50,2517,2440,0,0,0
Hf,Rh,60,44,2412,2163,0,0,0
Hf,Pd,53,39,2154,1918,0,0,0
Hf,Ag,47,35,1927,1702,0,0,0
Hf,Cd,42,31,1723,1511,0,0,0
Hf,In,37,27,1543,1344,0,0,0
Hf,Sn,33,24,1384,1195,0,0,0
Hf,Sb,30,22,1241,1064,0,0,0
Hf,Te,27,19,1116,948,0,0,0
Hf,I,24,0,1003,846,0,0,0
Hf,Xe,22,0,903,0,0,0,0
Hf,Cs,20,0,814,675,0,0,0
Hf,Ba,0,0,735,604,0,0,0
Hf,La,0,0,664,541,0,4986,4767
Hf,Ce,0,0,600,485,0,4485,4312
Hf,Pr,0,0,543,435,0,4081,3913
Hf,Nd,0,0,492,390,0,3703,3569
Hf,Pm,0,0,446,351,0,0,0
Hf,Sm,0,0,406,316,0,3051,2948
Hf,Eu,0,0,369,285,0,2790,2686
Hf,Gd,0,0,337,257,0,2543,2443
Hf,Tb,0,0,307,232,0,2321,2226
Hf,Dy,0,0,280,210,0,2133,2029
Hf,Ho,0,0,256,190,0,1959,1859
Hf,Er,0,0,235,172,0,1797,1704
Hf,Tm,0,0,215,156,0,1658,1566
Hf,Yb,0,0,198,142,0,1528,1435
Hf,Lu,0,0,182,129,0,1411,1322
Hf,Hf,0,0,167,117,0,1299,1665
Hf,Ta,0,0,154,107,0,1638,4857
Hf,W,0,0,142,250,0,4795,4407
Hf,Re,0,0,131,230,0,4357,3991
Hf,Os,0,0,121,211,0,3969,3617
Hf,Ir,0,0,112,194,0,3608,3270
Hf,Pt,0,0,104,244,0,3283,3698
Hf,Au,0,0,248,262,0,3717,3356
Hf,Hg,0,0,231,241,0,3397,3054
Hf,Tl,0,0,216,222,0,3098,2786
Hf,Pb,0,0,201,204,0,2837,2855
Hf,Bi,0,0,258,188,0,2919,2608
Hf,Po,0,0,241,173,0,0,0
Hf,At,0,0,263,160,0,0,0
Hf,Rn,0,0,246,148,0,0,0
Hf,Fr,0,0,231,136,0,0,0
Hf,Ra,0,0,216,126,0,0,0
Hf,Ac,0,0,203,116,0,0,0
Hf,Th,0,0,190,107,0,1909,1708
Hf,Pa,0,0,179,99,0,1790,1596
Hf,U,0,0,168,91,0,1677,1490
Ta,H,0,0,0,0,0,0,0
Ta,He,0,0,0,0,0,0,0
Ta,Li,0,0,0,0,0,0,0
Ta,Be,-7441,0,0,0,0,0,0
Ta,B,17628,0,0,0,0,0,0
Ta,C,16536,0,0,0,0,0,0
Ta,N,13302,0,0,0,0,0,0
Ta,O,10502,0,0,0,0,0,0
Ta,F,7421,0,0,0,0,0,0
Ta,Ne,5059,0,0,0,0,0,0
Ta,Na,3454,3268,0,0,0,0,0
Ta,Mg,2387,2211,0,0,0,0,0
Ta,Al,1682,1528,0,0,0,0,0
Ta,Si,1698,4617,0,0,0,0,0
Ta,P,3632,3092,0,0,0,0,0
Ta,S,3133,2625,0,0,0,0,0
Ta,Cl,2491,2273,0,0,0,0,0
Ta,Ar,2037,1715,0,0,0,0,0
Ta,K,1571,1302,0,0,0,0,0
Ta,Ca,1218,996,14670,14670,0,0,0
Ta,Sc,950,767,13226,13102,0,0,0
Ta,Ti,746,596,11907,11780,0,0,0
Ta,V,589,466,10749,10607,0,0,0
Ta,Cr,469,368,9488,9265,0,0,0
Ta,Mn,376,293,8151,7924,0,0,0
Ta,Fe,303,235,6956,6736,0,0,0
Ta,Co,246,190,5926,5733,0,0,0
Ta,Ni,202,155,5027,4851,0,0,0
Ta,Cu,166,127,4281,4114,0,0,0
Ta,Zn,137,105,3648,3493,0,0,0
Ta,Ga,114,224,3112,2967,0,0,0
Ta,Ge,245,189,2661,2527,0,0,0
Ta,As,209,255,2282,2160,0,0,0
Ta,Se,244,217,1965,1853,0,0,0
Ta,Br,244,185,1698,1593,0,0,0
Ta,Kr,210,159,1470,1376,0,0,0
Ta,Rb,181,137,1281,1671,0,0,0
Ta,Sr,157,118,4802,4396,0,0,0
Ta,Y,137,102,4102,3720,0,0,0
Ta,Zr,119,89,3501,3151,0,0,0
Ta,Nb,104,77,2990,3328,0,0,0
Ta,Mo,91,68,3189,2835,0,0,0
Ta,Tc,80,59,2744,2723,0,0,0
Ta,Ru,71,52,2660,2340,0,0,0
Ta,Rh,62,46,2307,2241,0,0,0
Ta,Pd,55,41,2232,1988,0,0,0
Ta,Ag,49,36,1997,1765,0,0,0
Ta,Cd,44,32,1787,1568,0,0,0
Ta,In,39,28,1601,1395,0,0,0
Ta,Sn,35,25,1436,1241,0,0,0
Ta,Sb,31,23,1289,1105,0,0,0
Ta,Te,28,20,1159,985,0,0,0
Ta,I,25,0,1042,879,0,0,0
Ta,Xe,23,0,939,0,0,0,0
Ta,Cs,20,0,846,702,0,0,0
Ta,Ba,0,0,765,629,0,0,0
Ta,La,0,0,691,563,0,5234,5006
Ta,Ce,0,0,625,505,0,4712,4531
Ta,Pr,0,0,565,453,0,4290,4114
Ta,Nd,0,0,513,407,0,3894,3754
Ta,Pm,0,0,465,366,0,0,0
Ta,Sm,0,0,423,329,0,3209,3101
Ta,Eu,0,0,385,297,0,2936,2825
Ta,Gd,0,0,351,268,0,2675,2569
Ta,Tb,0,0,320,242,0,2441,2341
Ta,Dy,0,0,292,219,0,2243,2133
Ta,Ho,0,0,267,198,0,2059,1954
Ta,Er,0,0,245,180,0,1888,1790
Ta,Tm,0,0,224,163,0,1742,1645
Ta,Yb,0,0,206,148,0,1604,1506
Ta,Lu,0,0,189,134,0,1480,1387
Ta,Hf,0,0,174,122,0,1362,1274
Ta,Ta,0,0,161,111,0,1256,1641
Ta,W,0,0,148,102,0,1621,4623
Ta,Re,0,0,137,238,0,4573,4197
Ta,Os,0,0,126,219,0,4175,3810
Ta,Ir,0,0,117,201,0,3800,3447
Ta,Pt,0,0,108,185,0,3460,3139
Ta,Au,0,0,101,232,0,3155,3544
Ta,Hg,0,0,239,249,0,3588,3227
Ta,Tl,0,0,223,230,0,3273,2944
Ta,Pb,0,0,209,212,0,2998,2687
Ta,Bi,0,0,195,195,0,2747,2755
Ta,Po,0,0,182,180,0,0,0
Ta,At,0,0,233,166,0,0,0
Ta,Rn,0,0,255,153,0,0,0
Ta,Fr,0,0,239,141,0,0,0
Ta,Ra,0,0,224,130,0,0,0
Ta,Ac,0,0,210,120,0,0,0
Ta,Th,0,0,197,111,0,1979,1771
Ta,Pa,0,0,185,103,0,1857,1656
Ta,U,0,0,174,95,0,1740,1546
W,H,0,0,0,0,0,0,0
W,He,0,0,0,0,0,0,0
W,Li,0,0,0,0,0,0,0
W,Be,-13374,0,0,0,0,0,0
W,B,17167,0,0,0,0,0,0
W,C,16707,0,0,0,0,0,0
W,N,13523,0,0,0,0,0,0
W,O,10674,0,0,0,0,0,0
W,F,7741,0,0,0,0,0,0
W,Ne,5301,0,0,0,0,0,0
W,Na,3627,3432,0,0,0,0,0
W,Mg,2507,2322,0,0,0,0,0
W,Al,1764,1602,0,0,0,0,0
W,Si,1267,1615,0,0,0,0,0
W,P,3812,3250,0,0,0,0,0
W,S,3300,2766,0,0,0,0,0
W,Cl,2623,2162,0,0,0,0,0
W,Ar,2105,1773,0,0,0,0,0
W,K,1625,1347,0,0,0,0,0
W,Ca,1261,1031,14895,14895,0,0,0
W,Sc,984,795,13447,13322,0,0,0
W,Ti,773,618,12109,11979,0,0,0
W,V,612,484,10927,10781,0,0,0
W,Cr,487,382,9878,9725,0,0,0
W,Mn,390,304,8489,8256,0,0,0
W,Fe,315,244,7262,7036,0,0,0
W,Co,256,197,6199,6000,0,0,0
W,Ni,210,161,5268,5084,0,0,0
W,Cu,173,132,4491,4317,0,0,0
W,Zn,143,109,3830,3668,0,0,0
W,Ga,119,231,3269,3116,0,0,0
W,Ge,100,195,2796,2655,0,0,0
W,As,216,225,2397,2268,0,0,0
W,Se,185,224,2063,1945,0,0,0
W,Br,216,191,1782,1671,0,0,0
W,Kr,217,164,1541,1442,0,0,0
W,Rb,187,141,1341,1249,0,0,0
W,Sr,162,122,1170,1541,0,0,0
W,Y,141,106,4294,3902,0,0,0
W,Zr,123,92,3676,3312,0,0,0
W,Nb,108,80,3143,2814,0,0,0
W,Mo,94,70,3358,2986,0,0,0
W,Tc,83,61,2891,2556,0,0,0
W,Ru,73,54,2497,2465,0,0,0
W,Rh,65,48,2430,2316,0,0,0
W,Pd,57,42,2307,2055,0,0,0
W,Ag,51,37,2064,1825,0,0,0
W,Cd,45,33,1848,1622,0,0,0
W,In,40,29,1656,1443,0,0,0
W,Sn,36,26,1486,1285,0,0,0
W,Sb,32,24,1334,1144,0,0,0
W,Te,29,21,1200,1021,0,0,0
W,I,26,0,1080,911,0,0,0
W,Xe,23,0,973,0,0,0,0
W,Cs,21,0,877,728,0,0,0
W,Ba,0,0,793,652,0,0,0
W,La,0,0,716,584,0,5483,5246
W,Ce,0,0,648,524,0,4940,4752
W,Pr,0,0,587,470,0,4500,4317
W,Nd,0,0,532,422,0,4087,3941
W,Pm,0,0,483,380,0,0,0
W,Sm,0,0,439,342,0,3371,3258
W,Eu,0,0,400,309,0,3084,2968
W,Gd,0,0,364,279,0,2810,2699
W,Tb,0,0,333,252,0,2565,2459
W,Dy,0,0,304,228,0,2355,2240
W,Ho,0,0,278,206,0,2162,2051
W,Er,0,0,254,187,0,1982,1878
W,Tm,0,0,233,170,0,1828,1725
W,Yb,0,0,214,154,0,1683,1579
W,Lu,0,0,197,140,0,1552,1453
W,Hf,0,0,181,127,0,1427,1335
W,Ta,0,0,167,116,0,1315,1228
W,W,0,0,154,106,0,1215,1617
W,Re,0,0,142,97,0,1601,4391
W,Os,0,0,132,226,0,4368,3995
W,Ir,0,0,122,208,0,3984,3620
W,Pt,0,0,113,191,0,3634,3299
W,Au,0,0,105,176,0,3316,2996
W,Hg,0,0,97,221,0,3033,3398
W,Tl,0,0,230,237,0,2768,3100
W,Pb,0,0,215,218,0,3158,2831
W,Bi,0,0,201,201,0,2894,2586
W,Po,0,0,188,186,0,0,0
W,At,0,0,176,171,0,0,0
W,Rn,0,0,225,158,0,0,0
W,Fr,0,0,211,146,0,0,0
W,Ra,0,0,231,135,0,0,0
W,Ac,0,0,217,124,0,0,0
W,Th,0,0,203,115,0,2046,1832
W,Pa,0,0,191,106,0,1919,1712
W,U,0,0,180,98,0,1799,1599
Re,H,0,0,0,0,0,0,0
Re,He,0,0,0,0,0,0,0
Re,Li,0,0,0,0,0,0,0
Re,Be,-20728,0,0,0,0,0,0
Re,B,16542,0,0,0,0,0,0
Re,C,16885,0,0,0,0,0,0
Re,N,13782,0,0,0,0,0,0
Re,O,10885,0,0,0,0,0,0
Re,F,8098,0,0,0,0,0,0
Re,Ne,5572,0,0,0,0,0,0
Re,Na,3823,3618,0,0,0,0,0
Re,Mg,2644,2449,0,0,0,0,0
Re,Al,1859,1688,0,0,0,0,0
Re,Si,1333,1188,0,0,0,0,0
Re,P,4004,3422,0,0,0,0,0
Re,S,2793,2920,0,0,0,0,0
Re,Cl,2469,2283,0,0,0,0,0
Re,Ar,2181,1838,0,0,0,0,0
Re,K,1685,1398,0,0,0,0,0
Re,Ca,1308,1071,15151,15151,0,0,0
Re,Sc,1022,826,13706,13579,0,0,0
Re,Ti,803,642,12350,12218,0,0,0
Re,V,636,504,11144,10995,0,0,0
Re,Cr,506,398,10068,9911,0,0,0
Re,Mn,406,317,8866,8628,0,0,0
Re,Fe,328,254,7605,7372,0,0,0
Re,Co,267,206,6506,6299,0,0,0
Re,Ni,218,168,5538,5347,0,0,0
Re,Cu,180,137,4728,4545,0,0,0
Re,Zn,149,113,4035,3865,0,0,0
Re,Ga,124,94,3447,3286,0,0,0
Re,Ge,104,202,2949,2800,0,0,0
Re,As,223,171,2528,2392,0,0,0
Re,Se,191,198,2176,2050,0,0,0
Re,Br,164,198,1878,1761,0,0,0
Re,Kr,224,170,1623,1518,0,0,0
Re,Rb,194,146,1411,1314,0,0,0
Re,Sr,168,126,1230,1140,0,0,0
Re,Y,146,109,1568,4096,0,0,0
Re,Zr,127,95,3864,3486,0,0,0
Re,Nb,112,83,3310,2966,0,0,0
Re,Mo,98,73,2842,3152,0,0,0
Re,Tc,86,64,3052,2699,0,0,0
Re,Ru,76,56,2637,2601,0,0,0
Re,Rh,67,49,2565,2244,0,0,0
Re,Pd,59,44,2233,2129,0,0,0
Re,Ag,53,39,2139,1892,0,0,0
Re,Cd,47,34,1915,1682,0,0,0
Re,In,42,31,1717,1497,0,0,0
Re,Sn,37,27,1541,1333,0,0,0
Re,Sb,34,24,1384,1188,0,0,0
Re,Te,30,22,1245,1060,0,0,0
Re,I,27,0,1121,947,0,0,0
Re,Xe,24,0,1010,0,0,0,0
Re,Cs,22,0,911,757,0,0,0
Re,Ba,0,0,824,678,0,0,0
Re,La,0,0,744,607,0,5762,5515
Re,Ce,0,0,674,545,0,5196,5000
Re,Pr,0,0,610,489,0,4737,4545
Re,Nd,0,0,554,440,0,4305,4151
Re,Pm,0,0,502,395,0,0,0
Re,Sm,0,0,457,356,0,3553,3434
Re,Eu,0,0,416,321,0,3252,3130
Re,Gd,0,0,379,290,0,2963,2847
Re,Tb,0,0,346,262,0,2705,2593
Re,Dy,0,0,316,237,0,2484,2362
Re,Ho,0,0,289,215,0,2280,2163
Re,Er,0,0,265,195,0,2090,1980
Re,Tm,0,0,243,177,0,1926,1818
Re,Yb,0,0,223,160,0,1773,1663
Re,Lu,0,0,205,146,0,1634,1530
Re,Hf,0,0,189,133,0,1502,1404
Re,Ta,0,0,174,121,0,1383,1291
Re,W,0,0,161,110,0,1277,1190
Re,Re,0,0,148,101,0,1179,1602
Re,Os,0,0,137,92,0,1594,4191
Re,Ir,0,0,127,215,0,4180,3806
Re,Pt,0,0,118,198,0,3820,3473
Re,Au,0,0,109,182,0,3490,3156
Re,Hg,0,0,101,168,0,3195,2876
Re,Tl,0,0,94,210,0,2917,2625
Re,Pb,0,0,223,226,0,2673,2988
Re,Bi,0,0,208,208,0,3055,2731
Re,Po,0,0,195,192,0,0,0
Re,At,0,0,183,177,0,0,0
Re,Rn,0,0,171,164,0,0,0
Re,Fr,0,0,218,151,0,0,0
Re,Ra,0,0,205,139,0,0,0
Re,Ac,0,0,224,129,0,0,0
Re,Th,0,0,210,119,0,2120,1899
Re,Pa,0,0,198,110,0,1989,1775
Re,U,0,0,186,102,0,1865,1658
Os,H,0,0,0,0,0,0,0
Os,He,0,0,0,0,0,0,0
Os,Li,0,0,0,0,0,0,0
Os,Be,-29547,0,0,0,0,0,0
Os,B,15557,0,0,0,0,0,0
Os,C,16900,0,0,0,0,0,0
Os,N,13947,0,0,0,0,0,0
Os,O,11032,0,0,0,0,0,0
Os,F,8399,0,0,0,0,0,0
Os,Ne,5808,0,0,0,0,0,0
Os,Na,3996,3783,0,0,0,0,0
Os,Mg,2766,2563,0,0,0,0,0
Os,Al,1945,1765,0,0,0,0,0
Os,Si,1392,1240,0,0,0,0,0
Os,P,1508,3565,0,0,0,0,0
Os,S,2916,3054,0,0,0,0,0
Os,Cl,2583,2386,0,0,0,0,0
Os,Ar,2090,1888,0,0,0,0,0
Os,K,1731,1437,0,0,0,0,0
Os,Ca,1345,1101,15291,15291,0,0,0
Os,Sc,1051,850,13871,13745,0,0,0
Os,Ti,827,662,12514,12381,0,0,0
Os,V,655,519,11295,11143,0,0,0
Os,Cr,522,410,10201,10041,0,0,0
Os,Mn,419,327,9245,9082,0,0,0
Os,Fe,339,262,7895,7657,0,0,0
Os,Co,275,212,6769,6556,0,0,0
Os,Ni,225,173,5772,5575,0,0,0
Os,Cu,186,142,4935,4746,0,0,0
Os,Zn,154,117,4216,4040,0,0,0
Os,Ga,128,97,3604,3437,0,0,0
Os,Ge,108,207,3085,2929,0,0,0
Os,As,91,176,2645,2503,0,0,0
Os,Se,196,203,2276,2145,0,0,0
Os,Br,168,203,1964,1841,0,0,0
Os,Kr,197,174,1697,1586,0,0,0
Os,Rb,199,150,1475,1372,0,0,0
Os,Sr,172,130,1284,1189,0,0,0
Os,Y,150,112,1122,1542,0,0,0
Os,Zr,131,98,4015,3631,0,0,0
Os,Nb,114,85,3450,3095,0,0,0
Os,Mo,100,75,2967,2641,0,0,0
Os,Tc,88,65,2557,2823,0,0,0
Os,Ru,78,58,2758,2428,0,0,0
Os,Rh,69,51,2394,2346,0,0,0
Os,Pd,61,45,2334,2030,0,0,0
Os,Ag,54,40,2041,1942,0,0,0
Os,Cd,48,35,1966,1727,0,0,0
Os,In,43,32,1764,1538,0,0,0
Os,Sn,39,28,1583,1370,0,0,0
Os,Sb,35,25,1423,1221,0,0,0
Os,Te,31,23,1280,1090,0,0,0
Os,I,28,0,1153,974,0,0,0
Os,Xe,25,0,1039,0,0,0,0
Os,Cs,23,0,938,779,0,0,0
Os,Ba,0,0,848,698,0,0,0
Os,La,0,0,766,626,0,6003,5749
Os,Ce,0,0,694,561,0,5419,5216
Os,Pr,0,0,628,504,0,4944,4746
Os,Nd,0,0,570,453,0,4496,4337
Os,Pm,0,0,518,408,0,0,0
Os,Sm,0,0,471,367,0,3715,3592
Os,Eu,0,0,429,331,0,3401,3274
Os,Gd,0,0,391,299,0,3100,2978
Os,Tb,0,0,357,270,0,2830,2713
Os,Dy,0,0,326,245,0,2599,2472
Os,Ho,0,0,298,222,0,2386,2263
Os,Er,0,0,273,201,0,2187,2071
Os,Tm,0,0,251,182,0,2015,1901
Os,Yb,0,0,230,166,0,1854,1739
Os,Lu,0,0,212,151,0,1708,1599
Os,Hf,0,0,195,137,0,1570,1467
Os,Ta,0,0,180,125,0,1445,1349
Os,W,0,0,166,114,0,1334,1242
Os,Re,0,0,153,104,0,1230,1144
Os,Os,0,0,142,95,0,1139,1575
Os,Ir,0,0,131,87,0,1572,3956
Os,Pt,0,0,122,203,0,3971,3618
Os,Au,0,0,113,187,0,3636,3292
Os,Hg,0,0,105,172,0,3332,3002
Os,Tl,0,0,97,158,0,3044,2741
Os,Pb,0,0,90,198,0,2791,2504
Os,Bi,0,0,84,213,0,2559,2856
Os,Po,0,0,200,197,0,0,0
Os,At,0,0,187,182,0,0,0
Os,Rn,0,0,175,168,0,0,0
Os,Fr,0,0,165,155,0,0,0
Os,Ra,0,0,154,143,0,0,0
Os,Ac,0,0,197,132,0,0,0
Os,Th,0,0,216,122,0,2019,1949
Os,Pa,0,0,203,113,0,2042,1823
Os,U,0,0,191,104,0,1915,1704
Ir,H,0,0,0,0,0,0,0
Ir,He,0,0,0,0,0,0,0
Ir,Li,0,0,0,0,0,0,0
Ir,Be,-40462,0,0,0,0,0,0
Ir,B,14376,0,0,0,0,0,0
Ir,C,16964,0,0,0,0,0,0
Ir,N,14198,0,0,0,0,0,0
Ir,O,11259,0,0,0,0,0,0
Ir,F,8893,0,0,0,0,0,0
Ir,Ne,6119,0,0,0,0,0,0
Ir,Na,4223,3999,0,0,0,0,0
Ir,Mg,2928,2712,0,0,0,0,0
Ir,Al,2058,1867,0,0,0,0,0
Ir,Si,1472,1310,0,0,0,0,0
Ir,P,1071,3745,0,0,0,0,0
Ir,S,3073,2581,0,0,0,0,0
Ir,Cl,2730,2253,0,0,0,0,0
Ir,Ar,2207,1958,0,0,0,0,0
Ir,K,1796,1491,0,0,0,0,0
Ir,Ca,1396,1144,15511,15511,0,0,0
Ir,Sc,1092,884,14123,13998,0,0,0
Ir,Ti,860,688,12763,12629,0,0,0
Ir,V,681,540,11527,11373,0,0,0
Ir,Cr,543,427,10411,10247,0,0,0
Ir,Mn,436,341,9431,9264,0,0,0
Ir,Fe,353,274,8285,8038,0,0,0
Ir,Co,287,221,7118,6897,0,0,0
Ir,Ni,235,180,6081,5876,0,0,0
Ir,Cu,194,148,5207,5009,0,0,0
Ir,Zn,161,122,4454,4269,0,0,0
Ir,Ga,134,102,3811,3635,0,0,0
Ir,Ge,112,85,3264,3100,0,0,0
Ir,As,95,182,2799,2649,0,0,0
Ir,Se,203,155,2410,2270,0,0,0
Ir,Br,174,180,2079,1949,0,0,0
Ir,Kr,150,180,1795,1678,0,0,0
Ir,Rb,176,155,1559,1450,0,0,0
Ir,Sr,178,134,1356,1256,0,0,0
Ir,Y,155,116,1185,1092,0,0,0
Ir,Zr,136,101,1586,3812,0,0,0
Ir,Nb,119,88,3627,3260,0,0,0
Ir,Mo,104,77,3126,2785,0,0,0
Ir,Tc,92,68,2697,2387,0,0,0
Ir,Ru,81,60,2914,2566,0,0,0
Ir,Rh,71,53,2530,2214,0,0,0
Ir,Pd,63,47,2204,2144,0,0,0
