zAbs,zMes,Ka,Kb,La,Lb,Ll,Ma,Mb
Lu,O,111936,0,0,0,0,0,0
Lu,F,63575,0,0,0,0,0,0
Lu,Ne,40313,0,0,0,0,0,0
Lu,Na,23958,0,0,0,403680,0,0
Lu,Mg,15426,14220,0,0,371614,0,0
Lu,Al,9738,8836,0,0,202163,0,0
Lu,Si,31559,27612,0,0,160080,0,0
Lu,P,19892,17582,0,0,130347,0,0
Lu,S,17291,14733,124052,123775,126873,0,0
Lu,Cl,11976,10129,0,0,108128,0,0
Lu,Ar,7998,6670,0,0,93219,0,0
Lu,K,6217,5119,75893,75452,82350,0,0
Lu,Ca,4663,3800,66387,65946,71724,0,0
Lu,Sc,3230,2607,53491,52838,58353,0,0
Lu,Ti,2379,1904,42922,42360,50258,0,0
Lu,V,1772,1408,36131,35635,40889,0,0
Lu,Cr,1388,1095,30392,29655,36046,0,0
Lu,Mn,1058,830,24355,23663,30014,0,0
Lu,Fe,845,659,20313,19696,25304,0,0
Lu,Co,655,508,16278,15721,20441,0,0
Lu,Ni,541,418,13777,13275,17630,0,0
Lu,Cu,414,318,10799,10373,13905,0,0
Lu,Zn,335,693,8927,8529,11534,0,0
Lu,Ga,716,532,7076,6731,9304,0,0
Lu,Ge,569,668,5775,5474,7652,0,0
Lu,As,644,553,4778,4515,6326,0,0
Lu,Se,583,449,3895,3668,5161,0,0
Lu,Br,498,380,3317,3107,4398,0,0
Lu,Kr,410,312,2738,9446,3650,0,0
Lu,Rb,349,263,11084,10192,3095,0,0
Lu,Sr,295,221,9213,8434,2615,0,0
Lu,Y,253,189,7777,7085,10778,0,0
Lu,Zr,215,160,6656,6035,9030,0,0
Lu,Nb,184,136,5647,5096,7643,0,0
Lu,Mo,156,115,5869,5278,6408,0,0
Lu,Tc,133,97,4970,4639,5511,0,0
Lu,Ru,114,83,4450,3981,4707,0,0
Lu,Rh,99,72,3864,3435,5013,0,0
Lu,Pd,84,61,3310,2925,4317,0,0
Lu,Ag,73,53,2898,2545,3897,0,0
Lu,Cd,62,45,2474,2158,3328,0,0
Lu,In,54,39,2159,1871,2905,0,0
Lu,Sn,47,34,1865,1605,2511,0,0
Lu,Sb,41,29,1627,1391,2191,0,0
Lu,Te,35,0,1392,1181,1875,0,0
Lu,I,31,0,1257,1059,1695,0,0
Lu,Xe,27,0,1096,916,1480,0,0
Lu,Cs,0,0,973,808,1314,0,0
Lu,Ba,0,0,851,701,1150,0,0
Lu,La,0,0,760,621,1026,0,0
Lu,Ce,0,0,682,553,922,5389,5190
Lu,Pr,0,0,615,495,835,4875,4681
Lu,Nd,0,0,546,435,739,4333,4150
Lu,Pm,0,0,487,385,661,3883,3699
Lu,Sm,0,0,434,340,588,3430,3265
Lu,Eu,0,0,391,304,532,0,0
Lu,Gd,0,0,346,266,470,2679,2535
Lu,Tb,0,0,313,239,427,2419,2287
Lu,Dy,0,0,280,212,383,2172,2046
Lu,Ho,0,0,253,189,346,1956,1841
Lu,Er,0,0,229,170,312,1769,1659
Lu,Tm,0,0,209,153,286,1611,1506
Lu,Yb,0,0,187,136,258,1444,1347
Lu,Lu,0,0,171,122,236,1311,4535
Lu,Hf,0,0,155,109,214,4849,5267
Lu,Ta,0,0,141,268,195,5119,4723
Lu,W,0,0,128,239,178,4598,4231
Lu,Re,0,0,117,215,163,4128,3794
Lu,Os,0,0,106,267,149,3699,3391
Lu,Ir,0,0,97,240,137,3346,3121
Lu,Pt,0,0,241,244,126,3083,2813
Lu,Au,0,0,220,223,116,2804,2553
Lu,Hg,0,0,200,202,106,2530,2844
Lu,Tl,0,0,181,184,98,2823,2563
Lu,Pb,0,0,232,167,90,2566,2325
Lu,Bi,0,0,213,153,227,2356,2198
Lu,Po,0,0,224,141,210,2187,2044
Lu,At,0,0,210,130,196,2097,1896
Lu,Rn,0,0,187,113,173,1846,1663
Lu,Fr,0,0,175,104,226,1710,1538
Lu,Ra,0,0,162,95,209,1575,1410
Lu,Ac,0,0,151,87,219,1460,1303
Lu,Th,0,0,139,79,203,1334,1187
Lu,Pa,0,0,132,73,193,1248,1111
Lu,U,0,0,120,65,178,1136,1004
Hf,H,0,0,0,0,0,0,0
Hf,He,0,0,0,0,0,0,0
Hf,Li,1651596,0,0,0,0,0,0
Hf,Be,461533,0,0,0,0,0,0
Hf,B,359879,0,0,0,0,0,0
Hf,C,270828,0,0,0,0,0,0
Hf,N,168179,0,0,0,0,0,0
Hf,O,110973,0,0,0,0,0,0
Hf,F,67923,0,0,0,0,0,0
Hf,Ne,43162,0,0,0,0,0,0
Hf,Na,25743,0,0,0,160848,0,0
Hf,Mg,16643,15356,0,0,589487,0,0
Hf,Al,10552,9569,0,0,198612,0,0
Hf,Si,33928,29735,0,0,153659,0,0
Hf,P,21479,21606,0,0,133808,0,0
Hf,S,17148,15554,123693,123564,125361,0,0
Hf,Cl,12710,10650,0,0,109806,0,0
Hf,Ar,8367,6936,0,0,91963,0,0
Hf,K,6452,5299,81146,80460,86399,0,0
Hf,Ca,4825,3931,66977,66340,75354,0,0
Hf,Sc,3343,2703,52010,51475,58508,0,0
Hf,Ti,2468,1982,43240,42701,48859,0,0
Hf,V,1844,1471,35720,35244,41106,0,0
Hf,Cr,1449,1148,31575,30954,35761,0,0
Hf,Mn,1108,872,26002,25266,30710,0,0
Hf,Fe,887,694,21706,21043,26859,0,0
Hf,Co,689,534,17372,16786,21839,0,0
Hf,Ni,569,439,14753,14225,18824,0,0
Hf,Cu,434,332,11600,11143,14861,0,0
Hf,Zn,350,725,9588,9164,12368,0,0
Hf,Ga,273,558,7611,7243,9995,0,0
Hf,Ge,596,620,6222,5901,8222,0,0
Hf,As,481,584,5158,4877,6807,0,0
Hf,Se,536,471,4212,3970,5563,0,0
Hf,Br,524,397,3594,3366,4748,0,0
Hf,Kr,430,324,2965,2762,3947,0,0
Hf,Rb,364,273,11905,10960,3353,0,0
Hf,Sr,307,229,9917,9088,2832,0,0
Hf,Y,262,195,8386,7648,11575,0,0
Hf,Zr,222,164,7046,7416,9717,0,0
Hf,Nb,190,140,6937,6255,8239,0,0
Hf,Mo,161,118,5822,5576,6919,0,0
Hf,Tc,137,100,5249,4692,6772,0,0
Hf,Ru,118,86,4496,4211,5778,0,0
Hf,Rh,102,74,4084,3609,5297,0,0
Hf,Pd,87,63,3477,3056,4507,0,0
Hf,Ag,76,55,3029,2649,4133,0,0
Hf,Cd,64,47,2576,2240,3507,0,0
Hf,In,56,40,2241,1937,3044,0,0
Hf,Sn,48,35,1933,1661,2620,0,0
Hf,Sb,42,30,1684,1438,2279,0,0
Hf,Te,36,0,1440,1222,1945,0,0
Hf,I,32,0,1300,1097,1756,0,0
Hf,Xe,28,0,1134,949,1531,0,0
Hf,Cs,0,0,1008,839,1360,0,0
Hf,Ba,0,0,882,728,1189,0,0
Hf,La,0,0,789,647,1062,0,0
Hf,Ce,0,0,709,577,955,5778,5569
Hf,Pr,0,0,641,517,866,5237,5028
Hf,Nd,0,0,569,456,768,4655,4458
Hf,Pm,0,0,508,403,687,4171,3975
Hf,Sm,0,0,454,357,612,3687,3512
Hf,Eu,0,0,410,319,554,0,0
Hf,Gd,0,0,362,280,491,2887,2733
Hf,Tb,0,0,328,251,447,2609,2469
Hf,Dy,0,0,294,223,401,2345,2211
Hf,Ho,0,0,266,199,362,2114,1991
Hf,Er,0,0,241,178,328,1914,1796
Hf,Tm,0,0,219,161,301,1745,1631
Hf,Yb,0,0,197,142,271,1564,1459
Hf,Lu,0,0,180,128,248,1419,1322
Hf,Hf,0,0,162,114,225,1275,5658
Hf,Ta,0,0,148,103,205,5500,5080
Hf,W,0,0,134,250,187,4946,4556
Hf,Re,0,0,123,225,172,4446,4090
Hf,Os,0,0,111,200,156,3988,3660
Hf,Ir,0,0,101,180,144,3610,3304
Hf,Pt,0,0,92,225,132,3264,3457
Hf,Au,0,0,231,236,122,3446,3135
Hf,Hg,0,0,210,213,111,3107,2823
Hf,Tl,0,0,190,193,102,2802,2538
Hf,Pb,0,0,174,175,94,2542,2455
Hf,Bi,0,0,223,160,87,2488,2246
Hf,Po,0,0,206,147,220,2286,2171
Hf,At,0,0,222,135,205,2116,2005
Hf,Rn,0,0,197,118,182,1955,1751
Hf,Fr,0,0,184,108,169,1803,1613
Hf,Ra,0,0,170,98,156,1655,1474
Hf,Ac,0,0,159,90,204,1530,1360
Hf,Th,0,0,146,81,187,1394,1235
Hf,Pa,0,0,137,75,205,1301,1154
Hf,U,0,0,125,67,188,1181,1042
Ta,H,0,0,0,0,0,0,0
Ta,He,0,0,0,0,0,0,0
Ta,Li,1899765,0,0,0,0,0,0
Ta,Be,420467,0,0,0,0,0,0
Ta,B,348425,0,0,0,0,0,0
Ta,C,275960,0,0,0,0,0,0
Ta,N,173423,0,0,0,0,0,0
Ta,O,119281,0,0,0,0,0,0
Ta,F,72299,0,0,0,0,0,0
Ta,Ne,46172,0,0,0,0,0,0
Ta,Na,27484,0,0,0,275933,0,0
Ta,Mg,17822,16405,0,0,623686,0,0
Ta,Al,11167,10148,0,0,220781,0,0
Ta,Si,17753,31133,0,0,147853,0,0
Ta,P,22633,19646,0,0,122019,0,0
Ta,S,18180,15369,118433,118365,119178,0,0
Ta,Cl,12681,11107,0,0,106215,0,0
Ta,Ar,8777,7321,0,0,91346,0,0
Ta,K,6823,5615,82067,81403,87296,0,0
Ta,Ca,5113,4162,68794,68161,76604,0,0
Ta,Sc,3537,2851,53713,53383,60137,0,0
Ta,Ti,2601,2080,47436,46867,50440,0,0
Ta,V,1935,1536,38744,38060,44984,0,0
Ta,Cr,1513,1193,34208,33640,38892,0,0
Ta,Mn,1153,904,27654,26875,32399,0,0
Ta,Fe,920,718,23123,22428,28749,0,0
Ta,Co,713,553,18561,17941,23247,0,0
Ta,Ni,589,456,15782,15217,20086,0,0
Ta,Cu,451,347,12400,11907,15890,0,0
Ta,Zn,365,280,10232,9783,13228,0,0
Ta,Ga,287,571,8134,7744,10678,0,0
Ta,Ge,610,453,6660,6319,8777,0,0
Ta,As,493,576,5517,5205,7277,0,0
Ta,Se,550,469,4480,4213,5955,0,0
Ta,Br,519,398,3804,3566,5075,0,0
Ta,Kr,428,327,3148,2938,4198,0,0
Ta,Rb,365,276,2656,6423,3549,0,0
Ta,Sr,309,233,9681,9568,3006,0,0
Ta,Y,266,199,8832,8058,2579,0,0
Ta,Zr,226,168,7426,6742,8328,0,0
Ta,Nb,194,144,6313,6640,8676,0,0
Ta,Mo,165,122,6175,5526,7291,0,0
Ta,Tc,140,103,5196,4942,6157,0,0
Ta,Ru,121,89,4734,4199,6134,0,0
Ta,Rh,105,76,4072,3767,5252,0,0
Ta,Pd,89,65,3631,3210,4751,0,0
Ta,Ag,78,57,3181,2794,4124,0,0
Ta,Cd,66,48,2716,2369,3648,0,0
Ta,In,58,42,2370,2052,3187,0,0
Ta,Sn,50,36,2047,1760,2756,0,0
Ta,Sb,43,31,1785,1524,2405,0,0
Ta,Te,37,0,1526,1294,2058,0,0
Ta,I,33,0,1377,1159,1860,0,0
Ta,Xe,29,0,1200,1002,1623,0,0
Ta,Cs,0,0,1065,883,1441,0,0
Ta,Ba,0,0,930,765,1260,0,0
Ta,La,0,0,831,678,1124,0,0
Ta,Ce,0,0,745,603,1009,6180,5955
Ta,Pr,0,0,672,539,913,5598,5373
Ta,Nd,0,0,596,474,808,4971,4758
Ta,Pm,0,0,531,419,722,4452,4245
Ta,Sm,0,0,473,370,642,3939,3754
Ta,Eu,0,0,426,331,580,0,0
Ta,Gd,0,0,376,290,513,3090,2927
Ta,Tb,0,0,341,260,466,2794,2642
Ta,Dy,0,0,305,230,417,2507,2358
Ta,Ho,0,0,276,206,377,2253,2117
Ta,Er,0,0,249,185,340,2033,1904
Ta,Tm,0,0,227,167,312,1848,1727
Ta,Yb,0,0,204,148,281,1657,1548
Ta,Lu,0,0,186,134,256,1506,1406
Ta,Hf,0,0,168,120,233,1357,1264
Ta,Ta,0,0,153,108,213,1230,3407
Ta,W,0,0,140,97,194,3560,4754
Ta,Re,0,0,128,230,178,4680,4307
Ta,Os,0,0,116,204,162,4200,3856
Ta,Ir,0,0,106,184,149,3804,3483
Ta,Pt,0,0,97,165,137,3440,3143
Ta,Au,0,0,90,209,127,3132,3333
Ta,Hg,0,0,215,211,116,3304,2995
Ta,Tl,0,0,195,191,107,2974,2687
Ta,Pb,0,0,178,174,98,2692,2427
Ta,Bi,0,0,163,160,91,2463,2367
Ta,Po,0,0,151,147,85,2410,2167
Ta,At,0,0,196,136,210,2226,1999
Ta,Rn,0,0,194,119,186,1950,1823
Ta,Fr,0,0,182,109,173,1874,1687
Ta,Ra,0,0,169,100,160,1727,1547
Ta,Ac,0,0,158,92,149,1602,1431
Ta,Th,0,0,146,83,137,1464,1303
Ta,Pa,0,0,138,77,181,1370,1219
Ta,U,0,0,126,69,165,1247,1102
W,H,0,0,0,0,0,0,0
W,He,0,0,0,0,0,0,0
W,Li,2150248,0,0,0,0,0,0
W,Be,367777,0,0,0,0,0,0
W,B,330189,0,0,0,0,0,0
W,C,281798,0,0,0,0,0,0
W,N,186047,0,0,0,0,0,0
W,O,126100,0,0,0,0,0,0
W,F,76752,0,0,0,0,0,0
W,Ne,49022,0,0,0,0,0,0
W,Na,29230,0,0,0,249683,0,0
W,Mg,19029,17521,0,0,597518,0,0
W,Al,11937,10852,0,0,225872,0,0
W,Si,8160,22052,0,0,133891,0,0
W,P,23889,20759,0,0,108173,0,0
W,S,19280,16281,111246,111404,110021,0,0
W,Cl,13412,11226,0,0,100730,0,0
W,Ar,9261,7719,0,0,88404,0,0
W,K,7192,5917,84223,83687,88903,0,0
W,Ca,5388,4387,72209,71602,79335,0,0
W,Sc,3729,3006,57666,57251,63230,0,0
W,Ti,2743,2194,49819,49216,54157,0,0
W,V,2042,1621,40910,40217,47277,0,0
W,Cr,1597,1260,34533,33944,41021,0,0
W,Mn,1217,954,29276,28540,33942,0,0
W,Fe,971,757,24546,23817,29896,0,0
W,Co,752,584,19748,19084,24678,0,0
W,Ni,621,480,16755,16148,21351,0,0
W,Cu,475,365,13145,12628,16890,0,0
W,Zn,384,294,10874,10403,14033,0,0
W,Ga,301,592,8660,8250,11327,0,0
W,Ge,243,470,7103,6743,9334,0,0
W,As,511,532,5892,5560,7752,0,0
W,Se,407,490,4787,4503,6354,0,0
W,Br,477,414,4066,3812,5420,0,0
W,Kr,448,339,3366,3142,4485,0,0
W,Rb,380,285,2842,2641,3794,0,0
W,Sr,321,240,2408,10084,3215,0,0
W,Y,275,205,9313,8503,2759,0,0
W,Zr,233,173,7840,7123,2355,0,0
W,Nb,200,148,6672,6034,9147,0,0
W,Mo,169,125,6549,5856,7696,0,0
W,Tc,144,106,5505,4895,6506,0,0
W,Ru,124,91,4687,4442,5573,0,0
W,Rh,107,78,4308,3977,5567,0,0
W,Pd,92,67,3833,3386,4709,0,0
W,Ag,80,58,3356,2946,4362,0,0
W,Cd,68,49,2864,2497,3698,0,0
W,In,59,43,2498,2163,3364,0,0
W,Sn,51,37,2157,1855,2907,0,0
W,Sb,44,32,1881,1606,2536,0,0
W,Te,38,0,1608,1364,2169,0,0
W,I,34,0,1452,1222,1960,0,0
W,Xe,30,0,1265,1056,1710,0,0
W,Cs,0,0,1123,932,1518,0,0
W,Ba,0,0,981,807,1328,0,0
W,La,0,0,876,716,1185,0,0
W,Ce,0,0,786,637,1064,6556,6315
W,Pr,0,0,709,569,963,5934,5698
W,Nd,0,0,628,501,852,5276,5055
W,Pm,0,0,560,443,762,4733,4515
W,Sm,0,0,499,391,677,4192,3997
W,Eu,0,0,450,350,612,0,0
W,Gd,0,0,397,306,541,3295,3123
W,Tb,0,0,360,274,492,2983,2822
W,Dy,0,0,322,243,440,2677,2519
W,Ho,0,0,291,217,398,2407,2262
W,Er,0,0,263,195,359,2172,2035
W,Tm,0,0,240,176,329,1975,1846
W,Yb,0,0,215,156,296,1771,1655
W,Lu,0,0,196,141,271,1611,1504
W,Hf,0,0,177,126,246,1451,1352
W,Ta,0,0,162,113,224,1316,1226
W,W,0,0,147,102,205,1195,3377
W,Re,0,0,135,92,188,3303,4541
W,Os,0,0,122,212,171,4428,4068
W,Ir,0,0,112,191,157,4013,3677
W,Pt,0,0,102,171,144,3632,3321
W,Au,0,0,94,154,133,3309,3019
W,Hg,0,0,86,194,122,2992,2725
W,Tl,0,0,202,201,112,2704,2849
W,Pb,0,0,184,182,103,2854,2572
W,Bi,0,0,169,167,96,2610,2345
W,Po,0,0,157,153,89,2389,2291
W,At,0,0,145,141,84,2354,2115
W,Rn,0,0,179,123,75,2063,1846
W,Fr,0,0,167,113,179,1902,1780
W,Ra,0,0,177,103,166,1823,1632
W,Ac,0,0,165,95,155,1691,1509
W,Th,0,0,152,85,142,1544,1373
W,Pa,0,0,143,79,134,1445,1286
W,U,0,0,131,71,171,1314,1162
Re,H,0,0,0,0,0,0,0
Re,He,0,0,0,0,0,0,0
Re,Li,1714492,0,0,0,0,0,0
Re,Be,322717,0,0,0,0,0,0
Re,B,303380,0,0,0,0,0,0
Re,C,269778,0,0,0,0,0,0
Re,N,188466,0,0,0,0,0,0
Re,O,130932,0,0,0,0,0,0
Re,F,80719,0,0,0,0,0,0
Re,Ne,51665,0,0,0,0,0,0
Re,Na,31006,0,0,0,281755,0,0
Re,Mg,20197,18602,0,0,435934,0,0
Re,Al,12686,11545,0,0,249005,0,0
Re,Si,8709,7743,0,0,118651,0,0
Re,P,24890,21678,0,0,95311,0,0
Re,S,17357,17184,101055,100978,101733,0,0
Re,Cl,13251,11836,0,0,92501,0,0
Re,Ar,9721,8111,0,0,82369,0,0
Re,K,7562,6226,81286,80921,83808,0,0
Re,Ca,5671,4619,72747,72253,77371,0,0
Re,Sc,3927,3167,58300,57722,63913,0,0
Re,Ti,2890,2311,49381,48856,54766,0,0
Re,V,2151,1707,42047,41547,46877,0,0
Re,Cr,1682,1327,35983,35425,41879,0,0
Re,Mn,1282,1005,30901,30117,35354,0,0
Re,Fe,1023,798,25762,24995,31438,0,0
Re,Co,792,615,20751,20064,25951,0,0
Re,Ni,654,506,17660,17034,22418,0,0
Re,Cu,501,385,13906,13369,17773,0,0
Re,Zn,405,311,11534,11034,14814,0,0
Re,Ga,318,244,9188,8754,11995,0,0
Re,Ge,257,495,7538,7157,9901,0,0
Re,As,538,399,6254,5904,8225,0,0
Re,Se,428,445,5085,4783,6743,0,0
Re,Br,356,430,4321,4054,5755,0,0
Re,Kr,463,353,3583,3348,4764,0,0
Re,Rb,395,299,3031,2819,4031,0,0
Re,Sr,335,252,2571,2379,3422,0,0
Re,Y,287,215,6555,8857,2942,0,0
Re,Zr,245,182,8173,7437,2514,0,0
Re,Nb,210,156,6972,6315,6452,0,0
Re,Mo,178,132,5889,6177,8019,0,0
Re,Tc,152,112,5808,5170,6794,0,0
Re,Ru,131,96,4951,4674,5833,0,0
Re,Rh,113,83,4534,4011,5871,0,0
Re,Pd,97,71,3865,3555,4972,0,0
Re,Ag,85,62,3523,3095,4308,0,0
Re,Cd,72,52,3009,2625,3895,0,0
Re,In,63,45,2626,2275,3386,0,0
Re,Sn,54,39,2269,1952,3052,0,0
Re,Sb,47,34,1979,1691,2665,0,0
Re,Te,40,0,1693,1436,2281,0,0
Re,I,36,0,1528,1287,2062,0,0
Re,Xe,31,0,1332,1113,1800,0,0
Re,Cs,0,0,1183,981,1598,0,0
Re,Ba,0,0,1033,851,1398,0,0
Re,La,0,0,923,754,1247,0,0
Re,Ce,0,0,828,671,1120,6921,6672
Re,Pr,0,0,746,600,1014,6277,6033
Re,Nd,0,0,662,527,898,5591,5359
Re,Pm,0,0,590,466,802,5020,4789
Re,Sm,0,0,526,412,713,4447,4241
Re,Eu,0,0,474,368,645,0,0
Re,Gd,0,0,419,322,570,3497,3315
Re,Tb,0,0,379,289,518,3166,2995
Re,Dy,0,0,339,256,464,2842,2675
Re,Ho,0,0,306,229,419,2556,2402
Re,Er,0,0,277,205,378,2308,2162
Re,Tm,0,0,252,185,347,2099,1963
Re,Yb,0,0,227,165,312,1884,1761
Re,Lu,0,0,207,148,285,1715,1603
Re,Hf,0,0,187,133,259,1546,1442
Re,Ta,0,0,170,120,236,1404,1309
Re,W,0,0,155,108,216,1276,1186
Re,Re,0,0,142,97,198,1159,3202
Re,Os,0,0,129,87,180,3122,4236
Re,Ir,0,0,118,201,166,4179,3834
Re,Pt,0,0,108,180,152,3787,3467
Re,Au,0,0,99,162,141,3455,3157
Re,Hg,0,0,91,145,129,3127,2853
Re,Tl,0,0,83,183,118,2831,2576
Re,Pb,0,0,194,189,109,2578,2714
Re,Bi,0,0,179,173,101,2753,2476
Re,Po,0,0,165,159,95,2523,2264
Re,At,0,0,153,147,89,2328,2225
Re,Rn,0,0,135,129,79,2037,1945
Re,Fr,0,0,174,118,74,2003,1794
Re,Ra,0,0,161,108,175,1840,1713
Re,Ac,0,0,171,99,163,1702,1585
Re,Th,0,0,157,90,150,1622,1443
Re,Pa,0,0,149,83,141,1518,1351
Re,U,0,0,136,75,129,1381,1221
Os,H,0,0,0,0,0,0,0
Os,He,0,0,0,0,0,0,0
Os,Li,1754172,0,0,0,0,0,0
Os,Be,288081,0,0,0,0,0,0
Os,B,293714,0,0,0,0,0,0
Os,C,269267,0,0,0,0,0,0
Os,N,191511,0,0,0,0,0,0
Os,O,134114,0,0,0,0,0,0
Os,F,84075,0,0,0,0,0,0
Os,Ne,54569,0,0,0,0,0,0
Os,Na,32757,0,0,0,482433,0,0
Os,Mg,21338,19683,0,0,388196,0,0
Os,Al,13501,12300,0,0,242060,0,0
Os,Si,9301,8277,0,0,123708,0,0
Os,P,17770,22741,0,0,82596,0,0
Os,S,18211,18086,95440,95824,90226,0,0
Os,Cl,13980,12441,0,0,89545,0,0
Os,Ar,9787,8509,0,0,80499,0,0
Os,K,7935,6539,81197,80805,83250,0,0
Os,Ca,5958,4857,72341,71943,77145,0,0
Os,Sc,4129,3333,59293,58660,63741,0,0
Os,Ti,3042,2435,48519,48081,55702,0,0
Os,V,2266,1800,42848,42505,46088,0,0
Os,Cr,1774,1400,37197,36409,42396,0,0
Os,Mn,1352,1061,30538,30074,36500,0,0
Os,Fe,1080,843,26973,26184,31394,0,0
Os,Co,837,650,21818,21116,27055,0,0
Os,Ni,691,535,18655,18005,23522,0,0
Os,Cu,529,407,14716,14143,18731,0,0
Os,Zn,428,328,12185,11658,15664,0,0
Os,Ga,336,256,9707,9248,12688,0,0
Os,Ge,272,532,7962,7560,10460,0,0
Os,As,222,428,6613,6250,8689,0,0
Os,Se,460,477,5394,5081,7123,0,0
Os,Br,383,461,4598,4317,6087,0,0
Os,Kr,435,378,3819,3571,5054,0,0
Os,Rb,423,319,3235,3011,4290,0,0
Os,Sr,358,269,2748,2543,3648,0,0
Os,Y,307,230,2365,6317,3141,0,0
Os,Zr,261,194,8573,7802,2687,0,0
Os,Nb,224,166,7314,6626,2316,0,0
Os,Mo,190,140,6179,5571,5725,0,0
Os,Tc,162,119,5250,5448,7127,0,0
Os,Ru,139,102,5218,4629,6119,0,0
Os,Rh,121,88,4489,4216,5288,0,0
Os,Pd,103,75,4063,3576,5236,0,0
Os,Ag,90,66,3545,3246,4546,0,0
Os,Cd,77,56,3156,2755,3852,0,0
Os,In,67,48,2755,2389,3559,0,0
Os,Sn,58,42,2382,2051,3067,0,0
Os,Sb,50,36,2078,1777,2795,0,0
Os,Te,43,0,1779,1510,2394,0,0
Os,I,39,0,1607,1354,2165,0,0
Os,Xe,33,0,1401,1171,1890,0,0
Os,Cs,0,0,1244,1033,1680,0,0
Os,Ba,0,0,1088,896,1470,0,0
Os,La,0,0,972,794,1312,0,0
Os,Ce,0,0,872,707,1179,7318,7058
Os,Pr,0,0,787,632,1068,6643,6382
Os,Nd,0,0,698,556,945,5911,5663
Os,Pm,0,0,622,492,845,5304,5060
Os,Sm,0,0,554,434,752,4699,4480
Os,Eu,0,0,500,389,680,0,0
Os,Gd,0,0,442,340,601,3694,3501
Os,Tb,0,0,400,305,546,3344,3165
Os,Dy,0,0,358,271,489,3006,2833
Os,Ho,0,0,323,242,442,2709,2549
Os,Er,0,0,293,217,399,2450,2298
Os,Tm,0,0,267,196,366,2232,2090
Os,Yb,0,0,240,174,330,2006,1877
Os,Lu,0,0,218,157,301,1828,1709
Os,Hf,0,0,198,140,273,1650,1539
Os,Ta,0,0,180,126,250,1499,1399
Os,W,0,0,164,114,228,1364,1268
Os,Re,0,0,150,103,209,1239,1150
Os,Os,0,0,136,92,190,1122,3017
Os,Ir,0,0,125,83,175,2977,4022
Os,Pt,0,0,114,193,161,3973,3637
Os,Au,0,0,105,175,149,3625,3312
Os,Hg,0,0,96,156,136,3281,2994
Os,Tl,0,0,87,140,125,2970,2703
Os,Pb,0,0,80,177,115,2705,2456
Os,Bi,0,0,74,186,107,2488,2608
Os,Po,0,0,177,171,100,2657,2389
Os,At,0,0,164,157,94,2454,2204
Os,Rn,0,0,145,138,83,2150,1923
Os,Fr,0,0,134,126,78,1981,1885
Os,Ra,0,0,123,115,72,1934,1725
Os,Ac,0,0,161,106,175,1789,1662
Os,Th,0,0,158,96,161,1631,1514
Os,Pa,0,0,160,89,151,1592,1418
Os,U,0,0,146,80,138,1449,1282
Ir,H,0,0,0,0,0,0,0
Ir,He,0,0,0,0,0,0,0
Ir,Li,1345762,0,0,0,0,0,0
Ir,Be,266663,0,0,0,0,0,0
Ir,B,260627,0,0,0,0,0,0
Ir,C,274022,0,0,0,0,0,0
Ir,N,206220,0,0,0,0,0,0
Ir,O,144054,0,0,0,0,0,0
Ir,F,87532,0,0,0,0,0,0
Ir,Ne,59761,0,0,0,0,0,0
Ir,Na,35218,0,0,0,564374,0,0
Ir,Mg,22933,21150,0,0,375898,0,0
Ir,Al,14497,13203,0,0,300489,0,0
Ir,Si,9973,8865,0,0,127644,0,0
Ir,P,6559,24199,0,0,73073,0,0
Ir,S,19326,16492,80190,80748,73075,0,0
Ir,Cl,14861,12443,0,0,79191,0,0
Ir,Ar,10396,8970,0,0,80833,0,0
Ir,K,8385,6937,83119,82837,85800,0,0
Ir,Ca,6327,5169,76418,76220,79380,0,0
Ir,Sc,4397,3551,63982,63610,67756,0,0
Ir,Ti,3241,2594,54818,54193,60081,0,0
Ir,V,2414,1916,46337,45746,52087,0,0
Ir,Cr,1888,1488,40602,39692,46208,0,0
Ir,Mn,1438,1126,32993,32192,39844,0,0
Ir,Fe,1147,893,28127,27405,34103,0,0
Ir,Co,887,688,23245,22621,28153,0,0
Ir,Ni,733,566,20451,19739,24811,0,0
Ir,Cu,560,431,15811,15200,20225,0,0
Ir,Zn,454,348,13103,12534,16812,0,0
Ir,Ga,356,272,10435,9941,13637,0,0
Ir,Ge,288,219,8559,8125,11246,0,0
Ir,As,236,455,7106,6715,9341,0,0
Ir,Se,489,360,5794,5457,7656,0,0
Ir,Br,407,422,4937,4635,6541,0,0
Ir,Kr,328,393,4099,3831,5429,0,0
Ir,Rb,387,333,3470,3228,4606,0,0
Ir,Sr,373,281,2945,2723,3915,0,0
Ir,Y,320,241,2530,2330,3369,0,0
Ir,Zr,273,204,6166,8304,2879,0,0
Ir,Nb,235,175,7779,7037,2479,0,0
Ir,Mo,200,148,6559,5905,2113,0,0
Ir,Tc,170,126,5562,4982,7584,0,0
Ir,Ru,147,108,5545,4922,6499,0,0
Ir,Rh,127,94,4774,4216,5607,0,0
Ir,Pd,109,80,4062,3800,4782,0,0
Ir,Ag,95,70,3766,3301,4833,0,0
Ir,Cd,81,59,3210,2911,4097,0,0
Ir,In,71,52,2910,2531,3555,0,0
Ir,Sn,61,44,2522,2177,3259,0,0
Ir,Sb,53,39,2205,1890,2947,0,0
Ir,Te,46,0,1890,1607,2530,0,0
